from_node,to_node,length_m,elevation_change,elevation_gain
2187246515,2187246507,50.37466831,0.3,0.3
2187246515,2187246557,81.7252555,-0.3,0
2187246515,4014856766,16.2512182,-0.1,0
2187246519,7369034033,27.32731771,-0.2,0
2187246519,2187246557,29.87888518,0.2,0.2
2187246519,2187246723,110.8804611,-0.4,0
2187246519,4014856766,69.98789132,0.4,0.4
2187246549,6394962503,91.80943779,-0.9,0
2187246549,7366852029,71.99944459,1.7,1.7
2187246549,1303151529,131.7601729,5.3,5.3
2187246557,2187246519,29.87888518,-0.2,0
2187246557,2187246627,35.38278157,0.3,0.3
2187246557,2187246515,81.7252555,0.3,0.3
2187246557,4014856766,29.23260968,0.2,0.2
2187246561,6394961579,5.049499774,0,0
2187246561,2187246619,131.4054928,-6.2,0
2187246578,2187246427,98.38512097,-1.4,0
2187246578,2187246590,107.4189048,-5,0
2187246578,2187246598,66.46579103,4.5,4.5
2187246590,2187246614,14.01356999,0.2,0.2
2187246590,2187246578,107.4189048,5,5
2187246590,2187246507,33.28070165,-1.5,0
2187246598,1303152408,59.95445346,1,1
2187246598,1303151961,60.54250856,-0.4,0
2187246598,2187246578,66.46579103,-4.5,0
2187246602,1303151393,57.56172374,-3.9,0
2187246602,2187246654,35.7035286,3,3
2187246602,1303152765,63.21839722,-1.8,0
2187246614,2187246590,14.01356999,-0.2,0
2187246614,2187246721,71.90836339,-0.2,0
2187246614,2187246677,22.04424783,0.2,0.2
2187246616,2187246679,25.32921738,1,1
2187246616,2187246658,32.66239799,0.3,0.3
2187246616,7369033914,134.5795787,-8,0
2187246619,2187246739,47.3988203,2.2,2.2
2187246619,2187246510,48.46349073,-2.7,0
2187246619,2187246658,75.47823449,1.9,1.9
2187246619,2187246561,131.4054928,6.2,6.2
2187246625,7366852036,23.23610025,-0.2,0
2187246625,1303245928,25.18642789,0.3,0.3
2187246625,2267296171,103.9430474,1.8,1.8
2187246627,2187246707,33.94985962,-0.2,0
2187246627,2187246557,35.38278157,-0.3,0
2187246627,2187246721,69.15767171,1.8,1.8
2187246641,2187246695,34.95756283,-0.9,0
2187246641,2187246502,78.48429052,-7.9,0
2187246641,2187246705,21.49628072,1.3,1.3
2187246654,2187246705,33.50827708,2.7,2.7
2187246654,2187246602,35.7035286,-3,0
2187246654,2187246918,122.3142715,0.5,0.5
2187246654,2187246468,113.7579679,-5.8,0
2187246658,2187246616,32.66239799,-0.3,0
2187246658,2187246771,53.14386543,2.4,2.4
2187246658,2187246510,100.134709,-4.6,0
2187246658,2187246619,75.47823449,-1.9,0
2187246661,7366851996,83.10997657,-6.9,0
2187246661,2187246742,39.00330736,1.7,1.7
2187246661,1303151961,44.25622484,0.3,0.3
2187246669,2187246679,84.43268802,1.7,1.7
2187246669,7369033899,153.3941282,-7.8,0
2187246669,2187246691,19.67336006,0.8,0.8
2187246674,1303244919,9.042870873,0.2,0.2
2187246674,7366852036,4.562213599,-0.2,0
2187246674,7366852033,5.785645035,0.1,0.1
2187246674,7366852028,8.194718027,-0.3,0
2187246677,1303150908,37.21005082,0.4,0.4
2187246677,2187246779,125.1875703,5.3,5.3
2187246677,2187246614,22.04424783,-0.2,0
2187246679,2187246616,25.32921738,-1,0
2187246679,2187246863,87.03135374,3.7,3.7
2187246679,2187246669,84.43268802,-1.7,0
2187246691,1303151168,63.88754488,-5.1,0
2187246691,2187246754,33.1422676,4,4
2187246691,2187246669,19.67336006,-0.8,0
2187246695,2187246641,34.95756283,0.9,0.9
2187246695,2187246742,38.76716618,-1,0
2187246695,2187246898,92.62459315,2.4,2.4
2187246705,2187246654,33.50827708,-2.7,0
2187246705,2187246641,21.49628072,-1.3,0
2187246705,1303151885,98.68695949,-0.2,0
2187246707,1303149867,35.44341429,-0.5,0
2187246707,2187246627,33.94985962,0.2,0.2
2187246707,2187246832,113.6431572,2,2
2187246718,2187246760,40.39643651,0.8,0.8
2187246718,1303152303,24.36093557,-0.9,0
2187246718,443306889,73.76705727,4.4,4.4
2187246721,1303150908,37.70746583,0.8,0.8
2187246721,2187246627,69.15767171,-1.8,0
2187246721,2187246614,71.90836339,0.2,0.2
2187246723,1303149867,37.38201313,0.2,0.2
2187246723,1303152303,39.88598552,-0.2,0
2187246723,2187246519,110.8804611,0.4,0.4
2187246739,2187246619,47.3988203,-2.2,0
2187246739,1303150717,48.1310636,1.9,1.9
2187246739,2187246771,104.811116,2.1,2.1
2187246742,2187246695,38.76716618,1,1
2187246742,2187246661,39.00330736,-1.7,0
2187246742,2187246882,71.77590825,3.6,3.6
2187246754,2187246782,31.97345421,-1.3,0
2187246754,2187246691,33.1422676,-4,0
2187246754,2187246830,41.6109248,0.5,0.5
2187246760,2187246907,75.9283707,4.3,4.3
2187246760,2187246718,40.39643651,-0.8,0
2187246760,1303150361,39.51524662,-0.9,0
2187246771,2187246875,53.6304944,1.6,1.6
2187246771,2187246658,53.14386543,-2.4,0
2187246771,2187246739,104.811116,-2.1,0
2187246779,1303151798,13.22501651,-0.6,0
2187246779,1303152408,66.53883197,4.8,4.8
2187246779,2187246677,125.1875703,-5.3,0
2187246782,1303150040,96.30496595,-7.2,0
2187246782,2187246754,31.97345421,1.3,1.3
2187246782,443306889,40.65859233,-1.2,0
2187246824,1303151529,29.78852017,0.5,0.5
2187246824,1303151801,40.67070388,-2,0
2187246824,2187246871,30.81576283,2.7,2.7
2187246830,2187246754,41.6109248,-0.5,0
2187246830,2187246941,127.2970179,0.5,0.5
2187246830,2187246863,24.1914839,0.1,0.1
2187246832,2187246864,104.8192381,3.8,3.8
2187246832,2187246707,113.6431572,-2,0
2187246832,1303151833,36.43863002,-1.1,0
2187246832,1303150908,33.54157785,0.8,0.8
2187246854,1303150613,54.61844473,3.8,3.8
2187246854,1303150361,23.70321922,-0.7,0
2187246854,2187246924,71.09537801,5.1,5.1
2187246854,2187246937,112.1299416,2.6,2.6
2187246863,2187246875,35.49963835,-0.4,0
2187246863,2187246679,87.03135374,-3.7,0
2187246863,2187247054,111.8187263,5.7,5.7
2187246863,2187246830,24.1914839,-0.1,0
2187246864,1303151798,32.43460026,1.3,1.3
2187246864,2187246832,104.8192381,-3.8,0
2187246864,1303150794,98.49969582,6,6
2187246864,1303151197,33.55191681,-1.2,0
2187246866,2187246944,51.38110824,3.3,3.3
2187246866,2267296176,27.5369954,0.8,0.8
2187246866,4070953856,97.61622385,-7.9,0
2187246871,7366852038,6.229439028,0,0
2187246871,2187246824,30.81576283,-2.7,0
2187246871,1303152736,52.77706486,4.7,4.7
2187246875,2187246863,35.49963835,0.4,0.4
2187246875,461630518,181.4583714,0.3,0.3
2187246875,2187246771,53.6304944,-1.6,0
2187246875,1303150717,119.5913696,-1.8,0
2187246882,2187246742,71.77590825,-3.6,0
2187246882,2187247008,78.20457281,4.3,4.3
2187246882,2187246898,32.24114139,-0.2,0
2187246882,2187246884,38.12467551,-3,0
2187246884,4020938306,2.388276922,-0.2,0
2187246884,2187247023,83.63943072,6.5,6.5
2187246884,2187246882,38.12467551,3,3
2187246898,2187247078,106.3343267,4,4
2187246898,1303151885,33.39860728,-0.4,0
2187246898,2187246882,32.24114139,0.2,0.2
2187246898,2187246695,92.62459315,-2.4,0
2187246907,2187246760,75.9283707,-4.3,0
2187246907,443306889,38.00361654,-0.7,0
2187246907,2187246924,21.20253733,0.6,0.6
2187246918,1303152967,34.60584196,-1.7,0
2187246918,1303151885,36.23222065,2,2
2187246918,2187246654,122.3142715,-0.5,0
2187246921,2187246971,39.10488601,3.1,3.1
2187246921,1303153103,69.62533585,3.8,3.8
2187246921,1303151197,34.38235124,-1.5,0
2187246924,2187246907,21.20253733,-0.6,0
2187246924,2187247085,100.3240414,8.1,8.1
2187246924,2187246854,71.09537801,-5.1,0
2187246937,2187246987,107.2956529,2.8,2.8
2187246937,2187246854,112.1299416,-2.6,0
2187246937,1303152965,32.72887256,2.3,2.3
2187246937,1303151833,35.97188674,-2.3,0
2187246941,1303151740,69.46977292,5.2,5.2
2187246941,2187246830,127.2970179,-0.5,0
2187246941,443306889,58.26222814,-3.5,0
2187246944,2187246866,51.38110824,-3.3,0
2187246944,7366852038,108.7957595,-6.4,0
2187246944,2187246964,20.26852229,0.4,0.4
2187246948,2187246971,103.5698259,-2.6,0
2187246948,1303150678,40.6022032,-1.2,0
2187246948,1303152385,70.6899841,5,5
2187246964,2187246944,20.26852229,-0.4,0
2187246964,2187246969,11.87760662,0,0
2187246964,1303152700,60.26752132,4.2,4.2
2187246969,1303150582,51.43212778,-3,0
2187246969,2187246964,11.87760662,0,0
2187246969,7366852177,106.9266772,-1.9,0
2187246971,2187246948,103.5698259,2.6,2.6
2187246971,2187246921,39.10488601,-3.1,0
2187246971,2187247042,35.79312433,2.6,2.6
2187246987,1303150656,34.70872501,3,3
2187246987,1303149919,36.51020478,-2.7,0
2187246987,2187246937,107.2956529,-2.8,0
2187246989,1303151885,56.09992593,-1.7,0
2187246989,2187247073,44.77314453,1.5,1.5
2187246989,7049432086,19.83694327,-0.3,0
2187247005,1303152965,37.35600263,-2.2,0
2187247005,2187247087,47.05302878,3.6,3.6
2187247005,1303150656,88.22939671,1.3,1.3
2187247008,2187247083,37.24237906,0.9,0.9
2187247008,2187246882,78.20457281,-4.3,0
2187247008,2187247023,36.97351705,-0.8,0
2187247015,7049409583,30.38744753,0.6,0.6
2187247015,1303152967,61.54141138,-3.9,0
2187247015,2187247095,53.27379039,3.9,3.9
2187247023,2187247080,77.77858135,-1.5,0
2187247023,2187246884,83.63943072,-6.5,0
2187247023,2187247008,36.97351705,0.8,0.8
2187247042,2187246971,35.79312433,-2.6,0
2187247042,1303152385,60.1526475,5,5
2187247042,2187247044,4.51948113,-0.4,0
2187247044,2187247112,35.77543037,2.6,2.6
2187247044,2187247042,4.51948113,0.4,0.4
2187247044,2187247049,29.22864947,-2.1,0
2187247049,1303151197,72.77767574,-4.7,0
2187247049,2187247044,29.22864947,2.1,2.1
2187247049,1303150656,44.09245243,-0.3,0
2187247054,2187246863,111.8187263,-5.7,0
2187247054,9269014802,127.6904339,-3.3,0
2187247054,1303151740,54.39855809,-0.1,0
2187247066,1303151619,42.70880186,2.2,2.2
2187247066,1303152700,6.48390989,0,0
2187247066,2187247114,49.13571491,2.8,2.8
2187247066,4070948076,57.70149026,-4.1,0
2187247073,2187246989,44.77314453,-1.5,0
2187247073,9269278325,20.51482637,0.8,0.8
2187247073,2187247095,62.37823796,0.9,0.9
2187247078,2187246898,106.3343267,-4,0
2187247078,9269278325,10.11132377,-0.4,0
2187247078,2187247083,34.78838377,1.4,1.4
2187247080,2187247023,77.77858135,1.5,1.5
2187247080,2187247123,35.81100648,2.9,2.9
2187247080,1303152385,24.0814921,-1.3,0
2187247083,2187247008,37.24237906,-0.9,0
2187247083,2187247132,39.29867257,-3.1,0
2187247083,2187247123,110.2528704,-0.3,0
2187247083,2187247078,34.78838377,-1.4,0
2187247085,2187246924,100.3240414,-8.1,0
2187247085,1303151740,57.46809352,-0.7,0
2187247085,1303152231,60.34265443,1.4,1.4
2187247087,2187247005,47.05302878,-3.6,0
2187247087,2187247134,36.23035862,3.3,3.3
2187247087,1303152965,110.9528537,-5.8,0
2187247095,2187247015,53.27379039,-3.9,0
2187247095,2187247116,70.36048002,4.7,4.7
2187247095,2187247073,62.37823796,-0.9,0
2187247099,1471065539,26.23260772,0.4,0.4
2187247102,4020938304,30.93401572,3.1,3.1
2187247102,1303150656,33.44301595,-2.6,0
2187247102,4020938301,23.98545258,2.1,2.1
2187247110,2187247114,4.874719379,0.4,0.4
2187247110,2187247140,31.37526576,7.4,7.4
2187247110,1303152736,133.1608471,-8.7,0
2187247112,2187247044,35.77543037,-2.6,0
2187247114,2187247110,4.874719379,-0.4,0
2187247114,1303151724,117.6244422,8.6,8.6
2187247114,2187247066,49.13571491,-2.8,0
2187247116,1302821453,54.66423582,-0.7,0
2187247116,2187247095,70.36048002,-4.7,0
2187247116,2187247140,31.77438397,3.4,3.4
2187247123,2187247080,35.81100648,-2.9,0
2187247123,2187247157,26.33585549,-2.8,0
2187247123,2187247162,97.42308672,-2.4,0
2187247123,2187247083,110.2528704,0.3,0.3
2187247132,9269278329,28.47867764,-2.8,0
2187247132,2187247083,39.29867257,3.1,3.1
2187247132,9269278327,50.30163849,0.6,0.6
2187247134,2187247087,36.23035862,-3.3,0
2187247134,1303152231,124.2435396,0.6,0.6
2187247134,1302823040,40.69498076,1.7,1.7
2187247140,2187247110,31.37526576,-7.4,0
2187247140,2187247116,31.77438397,-3.4,0
2187247140,1302822664,115.7314871,4,4
2187247157,13076852405,100.2413702,-4.2,0
2187247157,13076852407,40.83921587,-4.5,0
2187247157,2187247123,26.33585549,2.8,2.8
2187247159,1471065539,48.63847469,-1.5,0
2187247159,2187247162,50.30262432,0.4,0.4
2187247159,1471065594,74.17997816,-2.7,0
2187247162,2187247159,50.30262432,-0.4,0
2187247162,4020938304,46.59208502,-3.9,0
2187247162,2187247167,31.20758162,-0.8,0
2187247162,2187247123,97.42308672,2.4,2.4
2187247167,4020938297,8.078672034,-0.3,0
2187247167,2187247175,66.94215567,-5,0
2187247167,2187247162,31.20758162,0.8,0.8
2187247169,1302822001,35.95406953,0.6,0.6
2187247169,1302822872,38.18300989,-0.3,0
2187247169,13076852405,5.111550209,0,0
2187247175,1302821907,60.32309407,0.9,0.9
2187247175,1302822038,55.12398813,-3.6,0
2187247175,2187247167,66.94215567,5,5
2245132743,10738873081,44.53602283,-0.1,0
2245132743,10310879492,12.88532076,-3,0
2245132743,10310879492,53.46475785,-3,0
2245132776,4070941397,8.098460693,-0.1,0
2245132776,4070941403,51.93975726,1.9,1.9
2245132776,7099852048,85.65194896,-3.6,0
2245132845,2639302714,14.49228707,-2,0
2245132845,10723483833,15.32882171,-1.3,0
2245132845,10721102909,28.84128467,-3.9,0
2245132927,2639302694,14.9031419,-0.1,0
2245132927,10269783371,78.75760094,0.2,0.2
2245132927,8411254516,8.98460807,0,0
2245132927,10721114682,6.387651681,0,0
2245132953,1767727211,22.7477405,-0.1,0
2245132953,1767727214,107.8562139,-7,0
2245132953,1303246232,9.913297938,0,0
2261866802,6405281335,26.66015514,1.6,1.6
2261866802,7099852097,236.9241425,-9.8,0
2261866811,2261866837,44.98554619,1.8,1.8
2261866811,6405281335,4.176015313,0,0
2261866837,2261866811,44.98554619,-1.8,0
2261866837,2261866860,44.26987575,1.5,1.5
2261866837,6405281339,107.7514073,2.5,2.5
2261866860,2261866837,44.26987575,-1.5,0
2261866860,2261866883,45.29064383,2.4,2.4
2261866866,2261866868,3.556584973,0.3,0.3
2261866866,10736725977,25.95442622,-0.7,0
2261866866,10736725964,205.1142267,4.7,4.7
2261866868,2261866866,3.556584973,-0.3,0
2261866868,2261866879,17.55644269,4,4
2261866868,2261866879,63.63404031,4,4
2261866879,2261866868,17.55644269,-4,0
2261866879,2261866868,63.63404031,-4,0
2261866879,2261866891,130.9625401,4.5,4.5
2261866883,2261866887,25.00520798,0.4,0.4
2261866883,2261866894,21.26656316,1.2,1.2
2261866883,2261866860,45.29064383,-2.4,0
2261866887,2261866883,25.00520798,-0.4,0
2261866887,2261866928,55.69025407,2.3,2.3
2261866887,2261866927,88.99648955,1.8,1.8
2261866891,6407306857,83.76676135,1.5,1.5
2261866891,2261866879,130.9625401,-4.5,0
2261866891,2261866896,5.876604735,-0.1,0
2261866894,2261866883,21.26656316,-1.2,0
2261866894,2261866914,34.28403391,1.3,1.3
2261866894,6405281339,394.3036564,-2.6,0
2261866896,2261866935,85.22276064,1.2,1.2
2261866896,2261866971,114.9816184,-3.7,0
2261866896,2261866891,5.876604735,0.1,0.1
2261866914,2261866928,25.31025651,0.2,0.2
2261866914,2261866894,34.28403391,-1.3,0
2261866914,2261866935,20.49003987,-1.3,0
2261866927,2261866929,10.46310639,0,0
2261866927,2261866887,88.99648955,-1.8,0
2261866927,2261866953,45.0620555,1.3,1.3
2261866928,2261866914,25.31025651,-0.2,0
2261866928,2261866887,55.69025407,-2.3,0
2261866928,2261866953,93.78475121,0.8,0.8
2261866929,2261866927,10.46310639,0,0
2261866935,2261866914,20.49003987,1.3,1.3
2261866935,2261866943,10.88627869,-1,0
2261866935,2261866896,85.22276064,-1.2,0
2261866943,2261866935,10.88627869,1,1
2261866943,2261866951,37.78490466,0.5,0.5
2261866943,2261866971,47.84192334,-3.9,0
2261866951,2261866969,26.82107001,-1.4,0
2261866951,2261866981,68.73692834,1.6,1.6
2261866951,2261866943,37.78490466,-0.5,0
2261866953,2261866927,45.0620555,-1.3,0
2261866953,2261866928,93.78475121,-0.8,0
2261866953,2261866961,12.13118229,0.1,0.1
2261866961,2261866979,27.37091595,-1.3,0
2261866961,6407306856,111.756164,-1.2,0
2261866961,2261866953,12.13118229,-0.1,0
2261866961,2261866973,34.75209717,-0.3,0
2261866969,2261866989,31.54665242,-1.6,0
2261866969,2261866951,26.82107001,1.4,1.4
2261866969,2261866999,60.02577512,1.3,1.3
2261866971,10736725944,22.02979129,-0.4,0
2261866971,2261866989,40.89701574,1.4,1.4
2261866971,2261866943,47.84192334,3.9,3.9
2261866971,2261866896,114.9816184,3.7,3.7
2261866973,2261866976,9.995927373,-0.1,0
2261866973,2261866961,34.75209717,0.3,0.3
2261866976,2261866973,9.995927373,0.1,0.1
2261866979,2261866961,27.37091595,1.3,1.3
2261866979,2261866981,10.29833266,0,0
2261866979,2261866992,28.44628957,-1.2,0
2261866981,2261866979,10.29833266,0,0
2261866981,2261866951,68.73692834,-1.6,0
2261866981,2261866999,42.94057261,-1.7,0
2261866984,10736725965,6.904094163,-0.1,0
2261866984,1303244683,7.524339724,-0.1,0
2261866984,10736725962,9.264835809,-0.3,0
2261866984,10736725966,9.234397754,0.2,0.2
2261866989,2261866969,31.54665242,1.6,1.6
2261866989,2261866971,40.89701574,-1.4,0
2261866989,2261867014,53.74936423,1.5,1.5
2261866992,2261867008,37.36716407,-2.2,0
2261866992,2261866979,28.44628957,1.2,1.2
2261866999,2261866969,60.02577512,-1.3,0
2261866999,2261867014,38.02981364,-1.4,0
2261866999,2261866981,42.94057261,1.7,1.7
2261867008,2261867028,49.6407151,-3.2,0
2261867008,2261867041,86.205062,-2.7,0
2261867008,2261866992,37.36716407,2.2,2.2
2261867014,2261867020,9.150301274,0,0
2261867014,2261866999,38.02981364,1.4,1.4
2261867014,2261866989,53.74936423,-1.5,0
2261867020,10736725978,17.41032471,0.1,0.1
2261867020,2261867028,25.9978096,-3.5,0
2261867020,2261867014,9.150301274,0,0
2261867020,10736725983,42.26192512,-4.9,0
2261867028,2261867046,65.44595565,-4.1,0
2261867028,2261867008,49.6407151,3.2,3.2
2261867028,2261867020,25.9978096,3.5,3.5
2261867041,2261867008,86.205062,2.7,2.7
2261867041,2261867046,55.73886757,-4.6,0
2261867046,2261867028,65.44595565,4.1,4.1
2261867046,2261867041,55.73886757,4.6,4.6
2261867046,10736725946,25.55341738,-0.5,0
2261867052,10736725946,6.467816467,-0.1,0
2261867052,1303243656,7.319826195,0,0
2261867052,10736725955,7.338727498,0.2,0.2
2261867052,10736725953,4.995679053,-0.1,0
2267231814,6447149352,46.75388929,0.2,0.2
2267231814,7406081424,2.169290375,0,0
2267231814,7366852167,79.27295871,-1.5,0
2267231841,2267231899,153.7249845,-13.3,0
2267231841,2267294261,91.17403822,10.8,10.8
2267231841,6407480816,82.59690261,0,0
2267231871,7366584689,7.660075196,-0.4,0
2267231871,7366584694,57.19966555,-3.8,0
2267231871,7366852216,92.27242866,3.2,3.2
2267231875,7366584698,4.515825003,0.1,0.1
2267231875,7366852215,86.49845329,3,3
2267231875,7366584695,63.50795312,-4.2,0
2267231889,12022212138,32.81056435,1.7,1.7
2267231889,2267231899,65.15356257,0.3,0.3
2267231889,6407480811,174.6246523,-1.1,0
2267231896,7366852213,101.9233707,-2.5,0
2267231896,7366852209,4.829272203,-0.1,0
2267231896,7366852199,297.8310136,-2.4,0
2267231899,2267294338,37.72083974,0.1,0.1
2267231899,2267231841,153.7249845,13.3,13.3
2267231899,2267231889,65.15356257,-0.3,0
2267231900,2267231912,127.2703496,8.3,8.3
2267231900,2267231925,92.95778422,11.3,11.3
2267231900,7366584698,41.91148795,-4.8,0
2267231906,2267231912,19.99806666,0.1,0.1
2267231906,6407480800,8.476775697,-0.4,0
2267231906,7366852209,96.79632629,-7.1,0
2267231912,2267231906,19.99806666,-0.1,0
2267231912,2267231925,73.93526441,3,3
2267231912,2267231900,127.2703496,-8.3,0
2267231915,7366852199,5.671358714,0.1,0.1
2267231915,7366852205,7.554119494,-0.2,0
2267231915,12022212138,31.67201956,-2.2,0
2267231925,2267231947,92.18439455,4.5,4.5
2267231925,2267231912,73.93526441,-3,0
2267231925,2267231900,92.95778422,-11.3,0
2267231936,2267231956,52.77138608,1.2,1.2
2267231947,908108796,40.93211053,-3.8,0
2267231947,11954201559,124.8163028,4.5,4.5
2267231947,2267231925,92.18439455,-4.5,0
2267231956,2267231984,133.1523834,-1.6,0
2267231956,2267231936,52.77138608,-1.2,0
2267231956,2267294362,65.63683495,-8,0
2267231984,11954201559,2.343207767,-0.2,0
2267231984,2267231956,133.1523834,1.6,1.6
2267231984,2267232082,102.714907,0.9,0.9
